year,month,user_id,income,expense,savings,savings_rate,expense_ratio,income_variance,expense_volatility,monthly_surplus,expense_rolling_mean,expense_spike
2021,11,U092,0.0,686.0,-686.0,0.0,0.0,27181.07302183234,301429.0129693135,-686.0,333643.6666666667,-332957.6666666667
2021,12,U092,0.0,117.0,-117.0,0.0,0.0,27181.07302183234,301429.0129693135,-117.0,349.6666666666667,-232.66666666666669
2019,1,U093,0.0,155.0,-155.0,0.0,0.0,12487.220297167822,1091.715868657586,-155.0,155.0,0.0
2019,5,U093,0.0,153.0,-153.0,0.0,0.0,12487.220297167822,1091.715868657586,-153.0,154.0,-1.0
2019,9,U093,0.0,359.0,-359.0,0.0,0.0,12487.220297167822,1091.715868657586,-359.0,222.33333333333334,136.66666666666666
2019,11,U093,0.0,2951.0,-2951.0,0.0,0.0,12487.220297167822,1091.715868657586,-2951.0,1154.3333333333333,1796.6666666666667
2020,1,U093,0.0,393.0,-393.0,0.0,0.0,12487.220297167822,1091.715868657586,-393.0,1234.3333333333333,-841.3333333333333
2020,2,U093,0.0,651.0,-651.0,0.0,0.0,12487.220297167822,1091.715868657586,-651.0,1331.6666666666667,-680.6666666666667
2020,11,U093,0.0,90.0,-90.0,0.0,0.0,12487.220297167822,1091.715868657586,-90.0,378.0,-288.0
2021,4,U093,0.0,188.0,-188.0,0.0,0.0,12487.220297167822,1091.715868657586,-188.0,309.6666666666667,-121.66666666666669
2021,10,U093,0.0,112.0,-112.0,0.0,0.0,12487.220297167822,1091.715868657586,-112.0,130.0,-18.0
2021,12,U093,0.0,3093.0,-3093.0,0.0,0.0,12487.220297167822,1091.715868657586,-3093.0,1131.0,1962.0
2022,4,U093,43257.0,0.0,43257.0,1.0,0.0,12487.220297167822,1091.715868657586,43257.0,1068.3333333333333,-1068.3333333333333
2022,10,U093,0.0,494.0,-494.0,0.0,0.0,12487.220297167822,1091.715868657586,-494.0,1195.6666666666667,-701.6666666666667
2019,3,U094,0.0,1059.0,-1059.0,0.0,0.0,0.0,589.6044899298635,-1059.0,1059.0,0.0
2019,5,U094,0.0,693.0,-693.0,0.0,0.0,0.0,589.6044899298635,-693.0,876.0,-183.0
2019,7,U094,0.0,246.0,-246.0,0.0,0.0,0.0,589.6044899298635,-246.0,666.0,-420.0
2019,9,U094,0.0,1924.0,-1924.0,0.0,0.0,0.0,589.6044899298635,-1924.0,954.3333333333334,969.6666666666666
2020,3,U094,0.0,1354.0,-1354.0,0.0,0.0,0.0,589.6044899298635,-1354.0,1174.6666666666667,179.33333333333326
2021,1,U094,0.0,796.0,-796.0,0.0,0.0,0.0,589.6044899298635,-796.0,1358.0,-562.0
2021,3,U094,0.0,269.0,-269.0,0.0,0.0,0.0,589.6044899298635,-269.0,806.3333333333334,-537.3333333333334
2021,7,U094,0.0,324.0,-324.0,0.0,0.0,0.0,589.6044899298635,-324.0,463.0,-139.0
2022,3,U094,0.0,92.0,-92.0,0.0,0.0,0.0,589.6044899298635,-92.0,228.33333333333334,-136.33333333333334
2022,10,U094,0.0,80.0,-80.0,0.0,0.0,0.0,589.6044899298635,-80.0,165.33333333333334,-85.33333333333334
2022,12,U094,0.0,309.0,-309.0,0.0,0.0,0.0,589.6044899298635,-309.0,160.33333333333334,148.66666666666666
2019,1,U095,0.0,364.0,-364.0,0.0,0.0,16120.620397490911,527.7989166610438,-364.0,364.0,0.0
2020,6,U095,45596.0,0.0,45596.0,1.0,0.0,16120.620397490911,527.7989166610438,45596.0,182.0,-182.0
2021,1,U095,0.0,399.0,-399.0,0.0,0.0,16120.620397490911,527.7989166610438,-399.0,254.33333333333334,144.66666666666666
2021,10,U095,0.0,300.0,-300.0,0.0,0.0,16120.620397490911,527.7989166610438,-300.0,233.0,67.0
2021,11,U095,0.0,145.0,-145.0,0.0,0.0,16120.620397490911,527.7989166610438,-145.0,281.3333333333333,-136.33333333333331
2022,1,U095,0.0,712.0,-712.0,0.0,0.0,16120.620397490911,527.7989166610438,-712.0,385.6666666666667,326.3333333333333
2022,5,U095,0.0,366.0,-366.0,0.0,0.0,16120.620397490911,527.7989166610438,-366.0,407.6666666666667,-41.666666666666686
2022,7,U095,0.0,1701.0,-1701.0,0.0,0.0,16120.620397490911,527.7989166610438,-1701.0,926.3333333333334,774.6666666666666
2019,8,U096,0.0,281.0,-281.0,0.0,0.0,17432.682664779655,282.59238232028576,-281.0,281.0,0.0
2019,11,U096,0.0,864.0,-864.0,0.0,0.0,17432.682664779655,282.59238232028576,-864.0,572.5,291.5
2020,3,U096,0.0,187.0,-187.0,0.0,0.0,17432.682664779655,282.59238232028576,-187.0,444.0,-257.0
2020,7,U096,0.0,277.0,-277.0,0.0,0.0,17432.682664779655,282.59238232028576,-277.0,442.6666666666667,-165.66666666666669
2020,12,U096,51748.0,0.0,51748.0,1.0,0.0,17432.682664779655,282.59238232028576,51748.0,154.66666666666666,-154.66666666666666
2021,3,U096,0.0,680.0,-680.0,0.0,0.0,17432.682664779655,282.59238232028576,-680.0,319.0,361.0
2021,10,U096,0.0,585.0,-585.0,0.0,0.0,17432.682664779655,282.59238232028576,-585.0,421.6666666666667,163.33333333333331
2021,12,U096,0.0,260.0,-260.0,0.0,0.0,17432.682664779655,282.59238232028576,-260.0,508.3333333333333,-248.33333333333331
2022,2,U096,31477.0,0.0,31477.0,1.0,0.0,17432.682664779655,282.59238232028576,31477.0,281.6666666666667,-281.6666666666667
2022,5,U096,0.0,92.0,-92.0,0.0,0.0,17432.682664779655,282.59238232028576,-92.0,117.33333333333333,-25.33333333333333
2022,10,U096,0.0,169.0,-169.0,0.0,0.0,17432.682664779655,282.59238232028576,-169.0,87.0,82.0
2019,8,U097,0.0,123.0,-123.0,0.0,0.0,21861.819376414438,1753.718534135309,-123.0,123.0,0.0
2019,10,U097,55210.0,0.0,55210.0,1.0,0.0,21861.819376414438,1753.718534135309,55210.0,61.5,-61.5
2019,11,U097,0.0,6321.0,-6321.0,0.0,0.0,21861.819376414438,1753.718534135309,-6321.0,2148.0,4173.0
2020,1,U097,0.0,759.0,-759.0,0.0,0.0,21861.819376414438,1753.718534135309,-759.0,2360.0,-1601.0
2020,8,U097,0.0,689.0,-689.0,0.0,0.0,21861.819376414438,1753.718534135309,-689.0,2589.6666666666665,-1900.6666666666665
2020,9,U097,0.0,449.0,-449.0,0.0,0.0,21861.819376414438,1753.718534135309,-449.0,632.3333333333334,-183.33333333333337
2021,4,U097,57099.0,0.0,57099.0,1.0,0.0,21861.819376414438,1753.718534135309,57099.0,379.3333333333333,-379.3333333333333
2021,5,U097,0.0,1334.0,-1334.0,0.0,0.0,21861.819376414438,1753.718534135309,-1334.0,594.3333333333334,739.6666666666666
2022,6,U097,0.0,626.0,-626.0,0.0,0.0,21861.819376414438,1753.718534135309,-626.0,653.3333333333334,-27.33333333333337
2022,7,U097,0.0,541.0,-541.0,0.0,0.0,21861.819376414438,1753.718534135309,-541.0,833.6666666666666,-292.66666666666663
2022,11,U097,0.0,2115.0,-2115.0,0.0,0.0,21861.819376414438,1753.718534135309,-2115.0,1094.0,1021.0
2022,12,U097,0.0,169.0,-169.0,0.0,0.0,21861.819376414438,1753.718534135309,-169.0,941.6666666666666,-772.6666666666666
2019,3,U098,42147.0,0.0,42147.0,1.0,0.0,12707.798639919003,1618.823955839547,42147.0,0.0,0.0
2019,8,U098,0.0,185.0,-185.0,0.0,0.0,12707.798639919003,1618.823955839547,-185.0,92.5,92.5
2019,9,U098,0.0,79.0,-79.0,0.0,0.0,12707.798639919003,1618.823955839547,-79.0,88.0,-9.0
2021,6,U098,0.0,481.0,-481.0,0.0,0.0,12707.798639919003,1618.823955839547,-481.0,248.33333333333334,232.66666666666666
2021,10,U098,0.0,1071.0,-1071.0,0.0,0.0,12707.798639919003,1618.823955839547,-1071.0,543.6666666666666,527.3333333333334
2021,11,U098,0.0,926.0,-926.0,0.0,0.0,12707.798639919003,1618.823955839547,-926.0,826.0,100.0
2022,5,U098,0.0,5712.0,-5712.0,0.0,0.0,12707.798639919003,1618.823955839547,-5712.0,2569.6666666666665,3142.3333333333335
2022,6,U098,0.0,303.0,-303.0,0.0,0.0,12707.798639919003,1618.823955839547,-303.0,2313.6666666666665,-2010.6666666666665
2022,8,U098,0.0,1126.0,-1126.0,0.0,0.0,12707.798639919003,1618.823955839547,-1126.0,2380.3333333333335,-1254.3333333333335
2022,10,U098,0.0,340.0,-340.0,0.0,0.0,12707.798639919003,1618.823955839547,-340.0,589.6666666666666,-249.66666666666663
2022,11,U098,0.0,469.0,-469.0,0.0,0.0,12707.798639919003,1618.823955839547,-469.0,645.0,-176.0
2019,7,U099,0.0,4400.0,-4400.0,0.0,0.0,11796.244355726105,1372.9540900311754,-4400.0,4400.0,0.0
2019,10,U099,0.0,265.0,-265.0,0.0,0.0,11796.244355726105,1372.9540900311754,-265.0,2332.5,-2067.5
2019,11,U099,0.0,45.0,-45.0,0.0,0.0,11796.244355726105,1372.9540900311754,-45.0,1570.0,-1525.0
2020,5,U099,0.0,98.0,-98.0,0.0,0.0,11796.244355726105,1372.9540900311754,-98.0,136.0,-38.0
2020,9,U099,0.0,573.0,-573.0,0.0,0.0,11796.244355726105,1372.9540900311754,-573.0,238.66666666666666,334.33333333333337
2020,12,U099,0.0,1177.0,-1177.0,0.0,0.0,11796.244355726105,1372.9540900311754,-1177.0,616.0,561.0
2021,7,U099,0.0,1786.0,-1786.0,0.0,0.0,11796.244355726105,1372.9540900311754,-1786.0,1178.6666666666667,607.3333333333333
2021,9,U099,37303.0,0.0,37303.0,1.0,0.0,11796.244355726105,1372.9540900311754,37303.0,987.6666666666666,-987.6666666666666
2022,5,U099,0.0,80.0,-80.0,0.0,0.0,11796.244355726105,1372.9540900311754,-80.0,622.0,-542.0
2022,10,U099,0.0,192.0,-192.0,0.0,0.0,11796.244355726105,1372.9540900311754,-192.0,90.66666666666667,101.33333333333333
2019,9,U100,0.0,130.0,-130.0,0.0,0.0,21435.380743061225,4597.326456153016,-130.0,130.0,0.0
2019,10,U100,0.0,359.0,-359.0,0.0,0.0,21435.380743061225,4597.326456153016,-359.0,244.5,114.5
2019,11,U100,0.0,139.0,-139.0,0.0,0.0,21435.380743061225,4597.326456153016,-139.0,209.33333333333334,-70.33333333333334
2019,12,U100,0.0,3400.0,-3400.0,0.0,0.0,21435.380743061225,4597.326456153016,-3400.0,1299.3333333333333,2100.666666666667
2020,2,U100,0.0,717.0,-717.0,0.0,0.0,21435.380743061225,4597.326456153016,-717.0,1418.6666666666667,-701.6666666666667
2020,3,U100,0.0,973.0,-973.0,0.0,0.0,21435.380743061225,4597.326456153016,-973.0,1696.6666666666667,-723.6666666666667
2020,7,U100,46761.0,15141.0,31620.0,0.6762045294155385,0.3237954705844614,21435.380743061225,4597.326456153016,31620.0,5610.333333333333,9530.666666666668
2021,9,U100,0.0,797.0,-797.0,0.0,0.0,21435.380743061225,4597.326456153016,-797.0,5637.0,-4840.0
2021,10,U100,54543.0,988.0,53555.0,0.9818858515299856,0.0181141484700144,21435.380743061225,4597.326456153016,53555.0,5642.0,-4654.0
2022,2,U100,0.0,647.0,-647.0,0.0,0.0,21435.380743061225,4597.326456153016,-647.0,810.6666666666666,-163.66666666666663
2019,2,U101,0.0,1398.0,-1398.0,0.0,0.0,21930.29035609342,947.8368895705469,-1398.0,1398.0,0.0
2019,6,U101,0.0,470.0,-470.0,0.0,0.0,21930.29035609342,947.8368895705469,-470.0,934.0,-464.0
2019,8,U101,64241.0,0.0,64241.0,1.0,0.0,21930.29035609342,947.8368895705469,64241.0,622.6666666666666,-622.6666666666666
2019,11,U101,0.0,406.0,-406.0,0.0,0.0,21930.29035609342,947.8368895705469,-406.0,292.0,114.0
2020,1,U101,0.0,802.0,-802.0,0.0,0.0,21930.29035609342,947.8368895705469,-802.0,402.6666666666667,399.3333333333333
2020,3,U101,0.0,673.0,-673.0,0.0,0.0,21930.29035609342,947.8368895705469,-673.0,627.0,46.0
2020,4,U101,0.0,877.0,-877.0,0.0,0.0,21930.29035609342,947.8368895705469,-877.0,784.0,93.0
2020,5,U101,0.0,226.0,-226.0,0.0,0.0,21930.29035609342,947.8368895705469,-226.0,592.0,-366.0
2020,11,U101,0.0,1335.0,-1335.0,0.0,0.0,21930.29035609342,947.8368895705469,-1335.0,812.6666666666666,522.3333333333334
2021,4,U101,0.0,3692.0,-3692.0,0.0,0.0,21930.29035609342,947.8368895705469,-3692.0,1751.0,1941.0
2021,5,U101,0.0,430.0,-430.0,0.0,0.0,21930.29035609342,947.8368895705469,-430.0,1819.0,-1389.0
2021,11,U101,51764.0,1148.0,50616.0,0.977822424851248,0.022177575148752,21930.29035609342,947.8368895705469,50616.0,1756.6666666666667,-608.6666666666667
2022,8,U101,0.0,185.0,-185.0,0.0,0.0,21930.29035609342,947.8368895705469,-185.0,587.6666666666666,-402.66666666666663
2019,1,U102,0.0,97.0,-97.0,0.0,0.0,25286.261916245545,266.7237107547581,-97.0,97.0,0.0
2019,3,U102,0.0,200.0,-200.0,0.0,0.0,25286.261916245545,266.7237107547581,-200.0,148.5,51.5
2019,8,U102,0.0,134.0,-134.0,0.0,0.0,25286.261916245545,266.7237107547581,-134.0,143.66666666666666,-9.666666666666657
2020,3,U102,0.0,20.0,-20.0,0.0,0.0,25286.261916245545,266.7237107547581,-20.0,118.0,-98.0
2020,10,U102,0.0,259.0,-259.0,0.0,0.0,25286.261916245545,266.7237107547581,-259.0,137.66666666666666,121.33333333333334
2020,12,U102,0.0,205.0,-205.0,0.0,0.0,25286.261916245545,266.7237107547581,-205.0,161.33333333333334,43.66666666666666
2021,2,U102,64546.0,0.0,64546.0,1.0,0.0,25286.261916245545,266.7237107547581,64546.0,154.66666666666666,-154.66666666666666
2021,4,U102,0.0,665.0,-665.0,0.0,0.0,25286.261916245545,266.7237107547581,-665.0,290.0,375.0
2021,6,U102,0.0,519.0,-519.0,0.0,0.0,25286.261916245545,266.7237107547581,-519.0,394.6666666666667,124.33333333333331
2021,8,U102,65374.0,855.0,64519.0,0.9869214060635728,0.0130785939364273,25286.261916245545,266.7237107547581,64519.0,679.6666666666666,175.33333333333337
2021,9,U102,0.0,484.0,-484.0,0.0,0.0,25286.261916245545,266.7237107547581,-484.0,619.3333333333334,-135.33333333333337
2021,11,U102,0.0,373.0,-373.0,0.0,0.0,25286.261916245545,266.7237107547581,-373.0,570.6666666666666,-197.66666666666663
2019,3,U103,0.0,21.0,-21.0,0.0,0.0,27938.51691840496,1168.6809210550564,-21.0,21.0,0.0
2019,4,U103,69445.0,0.0,69445.0,1.0,0.0,27938.51691840496,1168.6809210550564,69445.0,10.5,-10.5
2019,6,U103,0.0,458.0,-458.0,0.0,0.0,27938.51691840496,1168.6809210550564,-458.0,159.66666666666666,298.33333333333337
2019,11,U103,0.0,60.0,-60.0,0.0,0.0,27938.51691840496,1168.6809210550564,-60.0,172.66666666666666,-112.66666666666666
2020,5,U103,0.0,183.0,-183.0,0.0,0.0,27938.51691840496,1168.6809210550564,-183.0,233.66666666666666,-50.66666666666666
2020,7,U103,0.0,357.0,-357.0,0.0,0.0,27938.51691840496,1168.6809210550564,-357.0,200.0,157.0
2020,9,U103,0.0,3952.0,-3952.0,0.0,0.0,27938.51691840496,1168.6809210550564,-3952.0,1497.3333333333333,2454.666666666667
2020,10,U103,0.0,823.0,-823.0,0.0,0.0,27938.51691840496,1168.6809210550564,-823.0,1710.6666666666667,-887.6666666666667
2021,4,U103,66139.0,0.0,66139.0,1.0,0.0,27938.51691840496,1168.6809210550564,66139.0,1591.6666666666667,-1591.6666666666667
2021,10,U103,0.0,530.0,-530.0,0.0,0.0,27938.51691840496,1168.6809210550564,-530.0,451.0,79.0
2021,11,U103,0.0,40.0,-40.0,0.0,0.0,27938.51691840496,1168.6809210550564,-40.0,190.0,-150.0
2022,3,U103,0.0,717.0,-717.0,0.0,0.0,27938.51691840496,1168.6809210550564,-717.0,429.0,288.0
2022,4,U103,0.0,322.0,-322.0,0.0,0.0,27938.51691840496,1168.6809210550564,-322.0,359.6666666666667,-37.666666666666686
2022,8,U103,0.0,2967.0,-2967.0,0.0,0.0,27938.51691840496,1168.6809210550564,-2967.0,1335.3333333333333,1631.6666666666667
2022,9,U103,66793.0,0.0,66793.0,1.0,0.0,27938.51691840496,1168.6809210550564,66793.0,1096.3333333333333,-1096.3333333333333
2019,4,U104,44214.0,0.0,44214.0,1.0,0.0,14738.0,2775.1924007374896,44214.0,0.0,0.0
2020,1,U104,0.0,1749.0,-1749.0,0.0,0.0,14738.0,2775.1924007374896,-1749.0,874.5,874.5
2020,2,U104,0.0,4660.0,-4660.0,0.0,0.0,14738.0,2775.1924007374896,-4660.0,2136.3333333333335,2523.6666666666665
2020,8,U104,0.0,7138.0,-7138.0,0.0,0.0,14738.0,2775.1924007374896,-7138.0,4515.666666666667,2622.333333333333
2020,11,U104,0.0,1171.0,-1171.0,0.0,0.0,14738.0,2775.1924007374896,-1171.0,4323.0,-3152.0
2021,5,U104,0.0,6563.0,-6563.0,0.0,0.0,14738.0,2775.1924007374896,-6563.0,4957.333333333333,1605.666666666667
2022,1,U104,0.0,140.0,-140.0,0.0,0.0,14738.0,2775.1924007374896,-140.0,2624.6666666666665,-2484.6666666666665
2022,5,U104,0.0,2622.0,-2622.0,0.0,0.0,14738.0,2775.1924007374896,-2622.0,3108.3333333333335,-486.3333333333335
2022,8,U104,0.0,238.0,-238.0,0.0,0.0,14738.0,2775.1924007374896,-238.0,1000.0,-762.0
2019,1,U105,0.0,1009.0,-1009.0,0.0,0.0,36829.70603403686,2934.534834761477,-1009.0,1009.0,0.0
2019,7,U105,0.0,223.0,-223.0,0.0,0.0,36829.70603403686,2934.534834761477,-223.0,616.0,-393.0
2019,8,U105,0.0,8576.0,-8576.0,0.0,0.0,36829.70603403686,2934.534834761477,-8576.0,3269.3333333333335,5306.666666666666
2019,10,U105,0.0,154.0,-154.0,0.0,0.0,36829.70603403686,2934.534834761477,-154.0,2984.3333333333335,-2830.3333333333335
2020,3,U105,0.0,314.0,-314.0,0.0,0.0,36829.70603403686,2934.534834761477,-314.0,3014.6666666666665,-2700.6666666666665
2022,9,U105,78721.0,621.0,78100.0,0.992111380698924,0.0078886193010759,36829.70603403686,2934.534834761477,78100.0,363.0,258.0
2022,10,U105,66826.0,0.0,66826.0,1.0,0.0,36829.70603403686,2934.534834761477,66826.0,311.6666666666667,-311.6666666666667
2022,11,U105,66880.0,0.0,66880.0,1.0,0.0,36829.70603403686,2934.534834761477,66880.0,207.0,-207.0
2019,3,U106,0.0,226.0,-226.0,0.0,0.0,0.0,1547.9990040909802,-226.0,226.0,0.0
2019,9,U106,0.0,717.0,-717.0,0.0,0.0,0.0,1547.9990040909802,-717.0,471.5,245.5
2020,6,U106,0.0,287.0,-287.0,0.0,0.0,0.0,1547.9990040909802,-287.0,410.0,-123.0
2021,8,U106,0.0,3475.0,-3475.0,0.0,0.0,0.0,1547.9990040909802,-3475.0,1493.0,1982.0
2019,1,U107,0.0,2108.0,-2108.0,0.0,0.0,21319.890650659083,1283.8999860746258,-2108.0,2108.0,0.0
2019,2,U107,0.0,1011.0,-1011.0,0.0,0.0,21319.890650659083,1283.8999860746258,-1011.0,1559.5,-548.5
2019,3,U107,0.0,2021.0,-2021.0,0.0,0.0,21319.890650659083,1283.8999860746258,-2021.0,1713.3333333333333,307.66666666666674
2019,7,U107,59591.0,60.0,59531.0,0.9989931365474652,0.0010068634525347,21319.890650659083,1283.8999860746258,59531.0,1030.6666666666667,-970.6666666666667
2019,11,U107,0.0,746.0,-746.0,0.0,0.0,21319.890650659083,1283.8999860746258,-746.0,942.3333333333334,-196.33333333333337
2020,2,U107,0.0,4534.0,-4534.0,0.0,0.0,21319.890650659083,1283.8999860746258,-4534.0,1780.0,2754.0
2021,2,U107,0.0,516.0,-516.0,0.0,0.0,21319.890650659083,1283.8999860746258,-516.0,1932.0,-1416.0
2022,1,U107,0.0,720.0,-720.0,0.0,0.0,21319.890650659083,1283.8999860746258,-720.0,1923.3333333333333,-1203.3333333333333
2022,2,U107,49380.0,0.0,49380.0,1.0,0.0,21319.890650659083,1283.8999860746258,49380.0,412.0,-412.0
2022,4,U107,0.0,113.0,-113.0,0.0,0.0,21319.890650659083,1283.8999860746258,-113.0,277.6666666666667,-164.66666666666669
2022,10,U107,0.0,1304.0,-1304.0,0.0,0.0,21319.890650659083,1283.8999860746258,-1304.0,472.3333333333333,831.6666666666667
2022,11,U107,0.0,354.0,-354.0,0.0,0.0,21319.890650659083,1283.8999860746258,-354.0,590.3333333333334,-236.33333333333337
2019,1,U108,0.0,450.0,-450.0,0.0,0.0,49178.666666666664,1631.6665134490904,-450.0,450.0,0.0
2019,2,U108,147536.0,0.0,147536.0,1.0,0.0,49178.666666666664,1631.6665134490904,147536.0,225.0,-225.0
2019,5,U108,0.0,4747.0,-4747.0,0.0,0.0,49178.666666666664,1631.6665134490904,-4747.0,1732.3333333333333,3014.666666666667
2019,6,U108,0.0,1050.0,-1050.0,0.0,0.0,49178.666666666664,1631.6665134490904,-1050.0,1932.3333333333333,-882.3333333333333
2020,1,U108,0.0,495.0,-495.0,0.0,0.0,49178.666666666664,1631.6665134490904,-495.0,2097.3333333333335,-1602.3333333333335
2020,8,U108,0.0,2667.0,-2667.0,0.0,0.0,49178.666666666664,1631.6665134490904,-2667.0,1404.0,1263.0
2020,12,U108,0.0,946.0,-946.0,0.0,0.0,49178.666666666664,1631.6665134490904,-946.0,1369.3333333333333,-423.33333333333326
2022,1,U108,0.0,3286.0,-3286.0,0.0,0.0,49178.666666666664,1631.6665134490904,-3286.0,2299.6666666666665,986.3333333333335
2022,8,U108,0.0,335.0,-335.0,0.0,0.0,49178.666666666664,1631.6665134490904,-335.0,1522.3333333333333,-1187.3333333333333
2019,11,U109,0.0,818.0,-818.0,0.0,0.0,26989.30912416989,591.188472082981,-818.0,818.0,0.0
2020,5,U109,0.0,122.0,-122.0,0.0,0.0,26989.30912416989,591.188472082981,-122.0,470.0,-348.0
2020,11,U109,71407.0,0.0,71407.0,1.0,0.0,26989.30912416989,591.188472082981,71407.0,313.3333333333333,-313.3333333333333
2021,7,U109,0.0,971.0,-971.0,0.0,0.0,26989.30912416989,591.188472082981,-971.0,364.3333333333333,606.6666666666667
2022,5,U109,0.0,55.0,-55.0,0.0,0.0,26989.30912416989,591.188472082981,-55.0,342.0,-287.0
2022,7,U109,0.0,115.0,-115.0,0.0,0.0,26989.30912416989,591.188472082981,-115.0,380.3333333333333,-265.3333333333333
2022,11,U109,0.0,1518.0,-1518.0,0.0,0.0,26989.30912416989,591.188472082981,-1518.0,562.6666666666666,955.3333333333334
2019,3,U110,80518.0,3194.0,77324.0,0.9603318512630716,0.0396681487369283,32038.779922844198,1005.3973647822592,77324.0,3194.0,0.0
2019,5,U110,63511.0,0.0,63511.0,1.0,0.0,32038.779922844198,1005.3973647822592,63511.0,1597.0,-1597.0
2019,11,U110,0.0,535.0,-535.0,0.0,0.0,32038.779922844198,1005.3973647822592,-535.0,1243.0,-708.0
2020,7,U110,0.0,106.0,-106.0,0.0,0.0,32038.779922844198,1005.3973647822592,-106.0,213.66666666666666,-107.66666666666666
2021,3,U110,0.0,81.0,-81.0,0.0,0.0,32038.779922844198,1005.3973647822592,-81.0,240.66666666666666,-159.66666666666666
2021,11,U110,0.0,286.0,-286.0,0.0,0.0,32038.779922844198,1005.3973647822592,-286.0,157.66666666666666,128.33333333333334
2022,8,U110,0.0,343.0,-343.0,0.0,0.0,32038.779922844198,1005.3973647822592,-343.0,236.66666666666666,106.33333333333334
2022,9,U110,0.0,38.0,-38.0,0.0,0.0,32038.779922844198,1005.3973647822592,-38.0,222.33333333333334,-184.33333333333334
2022,10,U110,0.0,494.0,-494.0,0.0,0.0,32038.779922844198,1005.3973647822592,-494.0,291.6666666666667,202.33333333333331
2019,6,U111,0.0,211.0,-211.0,0.0,0.0,17012.0,1186.4331113795577,-211.0,211.0,0.0
2019,7,U111,0.0,517.0,-517.0,0.0,0.0,17012.0,1186.4331113795577,-517.0,364.0,153.0
2020,7,U111,0.0,184.0,-184.0,0.0,0.0,17012.0,1186.4331113795577,-184.0,304.0,-120.0
2021,3,U111,0.0,247.0,-247.0,0.0,0.0,17012.0,1186.4331113795577,-247.0,316.0,-69.0
2021,4,U111,51036.0,0.0,51036.0,1.0,0.0,17012.0,1186.4331113795577,51036.0,143.66666666666666,-143.66666666666666
2021,10,U111,0.0,201.0,-201.0,0.0,0.0,17012.0,1186.4331113795577,-201.0,149.33333333333334,51.66666666666666
2022,3,U111,0.0,731.0,-731.0,0.0,0.0,17012.0,1186.4331113795577,-731.0,310.6666666666667,420.3333333333333
2022,8,U111,0.0,3828.0,-3828.0,0.0,0.0,17012.0,1186.4331113795577,-3828.0,1586.6666666666667,2241.333333333333
2022,11,U111,0.0,817.0,-817.0,0.0,0.0,17012.0,1186.4331113795577,-817.0,1792.0,-975.0
2020,2,U112,66805.0,0.0,66805.0,1.0,0.0,21125.595908754858,1455.167099988482,66805.0,0.0,0.0
2020,6,U112,0.0,898.0,-898.0,0.0,0.0,21125.595908754858,1455.167099988482,-898.0,449.0,449.0
2020,10,U112,0.0,346.0,-346.0,0.0,0.0,21125.595908754858,1455.167099988482,-346.0,414.6666666666667,-68.66666666666669
2020,11,U112,0.0,72.0,-72.0,0.0,0.0,21125.595908754858,1455.167099988482,-72.0,438.6666666666667,-366.6666666666667
2020,12,U112,0.0,4251.0,-4251.0,0.0,0.0,21125.595908754858,1455.167099988482,-4251.0,1556.3333333333333,2694.666666666667
2021,1,U112,0.0,385.0,-385.0,0.0,0.0,21125.595908754858,1455.167099988482,-385.0,1569.3333333333333,-1184.3333333333333
2021,2,U112,0.0,323.0,-323.0,0.0,0.0,21125.595908754858,1455.167099988482,-323.0,1653.0,-1330.0
2021,6,U112,0.0,3127.0,-3127.0,0.0,0.0,21125.595908754858,1455.167099988482,-3127.0,1278.3333333333333,1848.6666666666667
2022,3,U112,0.0,116.0,-116.0,0.0,0.0,21125.595908754858,1455.167099988482,-116.0,1188.6666666666667,-1072.6666666666667
2022,10,U112,0.0,1350.0,-1350.0,0.0,0.0,21125.595908754858,1455.167099988482,-1350.0,1531.0,-181.0
2019,3,U113,0.0,1005.0,-1005.0,0.0,0.0,14701.745069888813,979.6165292829866,-1005.0,1005.0,0.0
2019,7,U113,46491.0,0.0,46491.0,1.0,0.0,14701.745069888813,979.6165292829866,46491.0,502.5,-502.5
2020,10,U113,0.0,471.0,-471.0,0.0,0.0,14701.745069888813,979.6165292829866,-471.0,492.0,-21.0
2021,2,U113,0.0,-348.0,348.0,0.0,0.0,14701.745069888813,979.6165292829866,348.0,41.0,-389.0
2021,3,U113,0.0,1193.0,-1193.0,0.0,0.0,14701.745069888813,979.6165292829866,-1193.0,438.6666666666667,754.3333333333333
2021,6,U113,0.0,810.0,-810.0,0.0,0.0,14701.745069888813,979.6165292829866,-810.0,551.6666666666666,258.33333333333337
2021,9,U113,0.0,251.0,-251.0,0.0,0.0,14701.745069888813,979.6165292829866,-251.0,751.3333333333334,-500.33333333333337
2022,4,U113,0.0,508.0,-508.0,0.0,0.0,14701.745069888813,979.6165292829866,-508.0,523.0,-15.0
2022,9,U113,0.0,400.0,-400.0,0.0,0.0,14701.745069888813,979.6165292829866,-400.0,386.3333333333333,13.666666666666686
2022,10,U113,0.0,3219.0,-3219.0,0.0,0.0,14701.745069888813,979.6165292829866,-3219.0,1375.6666666666667,1843.3333333333333
2019,4,U114,0.0,1795.0,-1795.0,0.0,0.0,17490.24905483052,1416.763244479857,-1795.0,1795.0,0.0
2019,6,U114,60588.0,0.0,60588.0,1.0,0.0,17490.24905483052,1416.763244479857,60588.0,897.5,-897.5
